1840
2679	139	1
19887	11225	19
15160	367	3
6000	177	1
4823	177	1
29629	91	12
20885	544	3
25315	9005	19
8160	177	1
1963	177	1
27538	777	9
23638	13551	3
22085	2864	19
23334	5371	19
28175	756	6
2133	177	1
23137	7019	19
2359	177	1
27950	756	6
15328	10847	19
21391	16570	3
13864	13887	3
16711	9837	19
23215	3312	19
17291	6069	19
13549	13579	3
24015	3944	19
23242	3927	19
25752	2237	19
28056	904	9
29203	27912	9
4662	177	1
589	10479	19
21922	5048	19
22585	13071	3
6074	177	1
10375	2080	1
20876	395	3
25855	4501	19
27981	28149	9
13491	11354	19
8954	177	1
30687	112	12
25948	2121	19
29469	92	12
15083	365	3
17105	399	3
19743	463	3
29781	100	12
25647	15866	3
2947	177	1
7605	177	1
8140	177	1
10405	2080	1
4421	2080	1
27769	790	6
244	177	1
27702	27703	9
18428	365	3
8315	177	1
18031	11354	19
29494	766	6
13988	11354	19
28056	27550	7
22915	2337	19
21571	4382	19
14178	7971	19
20177	11420	19
4329	177	1
23220	13528	3
10397	2080	1
14204	6550	19
30091	100	12
21095	12541	3
15798	12195	3
426	2443	19
12790	625	3
30448	112	12
20770	427	3
7620	177	1
29787	118	12
13194	5108	19
26890	12309	3
10549	2080	1
3980	177	1
21279	11001	19
9064	139	1
13367	11618	3
13145	11389	19
12684	12431	3
20153	6298	19
23563	2780	19
12486	6742	19
7484	177	1
17872	386	3
28965	756	6
22771	14323	3
27985	756	6
28583	904	9
13356	9623	19
16104	2530	19
28712	28716	9
14015	11989	3
28461	774	7
3314	177	1
23541	4063	19
21551	12407	3
17950	11354	19
22605	9966	19
24538	8526	19
328	177	1
20386	2808	19
27395	625	3
13971	4617	19
23811	18951	3
29164	636	9
4276	177	1
3050	139	1
9478	177	1
27971	790	6
25989	5515	19
28781	27606	9
21985	484	3
7118	177	1
26821	15821	3
899	900	7
4226	177	1
10670	2080	1
24441	6012	19
18765	440	3
18470	12103	3
2948	177	1
12942	245	19
7744	177	1
21643	8188	19
25266	2202	19
3113	177	1
29590	106	12
21437	4790	19
3966	177	1
24102	24103	3
18937	7425	19
21078	3602	19
23144	7553	19
13639	4055	19
7233	177	1
14068	2484	19
913	774	7
18095	12675	3
26685	3175	19
18402	11354	19
29429	765	7
21026	12226	3
18869	12339	3
2715	203	1
11364	177	1
26131	5927	19
496	10550	19
29223	756	6
20867	12160	3
13224	7027	19
29822	105	12
915	756	6
16867	5079	19
24851	7156	19
19371	431	3
25574	3058	19
20435	12401	3
30858	94	12
21630	10995	19
258	177	1
14165	11037	19
2700	177	1
27396	11989	3
14661	6490	19
5836	177	1
17065	12431	3
30704	111	12
4167	177	1
10024	2080	1
13833	6318	19
4996	177	1
27667	774	7
4616	177	1
16071	16072	3
23834	11378	3
29510	28831	9
12745	11695	3
3587	177	1
27639	27559	7
18372	699	3
27360	6919	19
7207	177	1
12408	9351	19
27632	27559	7
2464	177	1
11262	2080	1
17130	2245	19
12461	12422	3
104	103	5
28960	790	6
4476	177	1
18706	3975	19
9988	175	1
14230	12605	3
778	774	7
24713	546	3
9024	177	1
23252	10976	19
27813	27814	9
22564	412	3
2015	177	1
13517	12103	3
14531	3491	19
29777	110	12
26729	625	3
24048	528	3
13979	3054	19
16762	6823	19
27252	4415	19
24078	12407	3
27375	8375	19
15479	4879	19
17149	16651	3
11959	10579	19
1271	97	12
16302	15471	3
11574	9813	19
6015	139	1
12428	7893	19
15472	2209	19
3036	177	1
16609	528	3
15916	11620	3
21182	9561	19
26921	681	3
21715	12000	3
8484	177	1
12902	4511	19
6094	139	1
28681	27604	9
15899	9325	19
22199	14334	3
11797	10576	19
5741	177	1
7527	177	1
18398	365	3
17388	10644	19
18646	2198	19
4822	177	1
16500	11354	19
9033	177	1
12854	9938	19
18866	402	3
22603	8213	19
27994	774	7
21134	12589	3
15017	4787	19
13863	4283	19
3811	177	1
2427	139	1
28143	756	6
13553	11354	19
2519	203	1
22526	6596	19
22011	436	3
1384	97	12
711	2493	19
29032	774	7
9284	177	1
15015	668	3
29144	29175	9
15040	7185	19
25460	11695	3
14104	365	3
10518	2080	1
15215	6672	19
24906	7786	19
28674	756	6
29455	862	9
22525	681	3
2505	177	1
26266	6298	19
13660	3977	19
3809	177	1
23290	6357	19
28589	27559	7
28161	774	7
19185	8528	19
2838	177	1
2514	177	1
27168	12541	3
28209	28210	9
29383	27520	7
29174	29342	9
666	785	9
24735	440	3
5532	177	1
24065	436	3
11605	11606	3
19837	2912	19
28474	774	7
26837	5022	19
24502	11539	3
22206	12589	3
26808	9153	19
22901	17805	3
28759	27550	7
6886	177	1
18921	7093	19
28321	756	6
25033	386	3
23158	5682	19
13436	431	3
28731	765	7
27854	756	6
26305	5710	19
6501	177	1
28807	790	6
19039	7405	19
24722	2597	19
13521	8460	19
13275	5470	19
29953	94	12
18673	12212	3
12692	12693	3
28166	777	9
3296	177	1
14060	7932	19
12438	408	3
27517	774	7
14738	11646	3
27685	774	7
10136	2080	1
27988	27851	9
13061	3148	19
5259	177	1
26858	11559	3
28421	815	9
26243	11022	19
24483	5958	19
28111	776	6
26428	13021	3
26375	12116	3
29429	832	6
21414	2181	19
639	815	9
610	5472	19
27931	756	6
24753	8005	19
4397	177	1
25082	5133	19
27518	753	6
5198	177	1
27479	4908	19
12721	12445	3
9777	2080	1
28788	774	7
