329
135	28881	8
27094	28429	11
164	29355	8
28595	30599	13
157	28798	8
164	28867	8
27196	29130	11
161	32232	14
786	30534	13
27500	1377	13
28619	31695	13
26667	29410	11
28795	30474	13
25566	28024	11
102	28092	8
13506	895	11
28947	32026	13
161	32269	14
27710	1158	13
159	28486	8
28355	30140	13
18553	29202	11
25018	28419	11
29216	30768	13
28022	31394	13
135	27880	8
28191	30234	13
158	997	8
28414	29936	13
28460	30258	13
15396	28045	11
13720	29205	11
153	28948	8
899	1372	13
27540	1141	13
154	28861	8
27721	1313	13
158	27605	8
27505	29745	13
12139	27746	11
13714	959	11
12997	27578	11
27915	29776	13
158	901	8
29178	32033	13
158	28045	8
29584	30372	13
29273	30934	13
28623	31644	13
161	31731	14
18214	29428	11
28101	31305	13
12921	29058	11
29459	1289	13
942	1342	13
27806	31429	13
27819	1331	13
22799	28121	11
1796	1927	16
12645	28943	11
29460	30969	13
0	28912	8
161	31071	14
161	31572	14
29299	31680	13
17800	28712	11
153	28089	8
18093	28200	11
29244	30827	13
155	27873	8
156	29333	8
164	28883	8
158	821	8
28062	30153	13
135	28266	8
28434	31603	13
110	1775	16
161	31535	14
27530	30105	13
153	28533	8
18602	874	11
163	28465	8
28902	31972	13
17854	27936	11
18434	28976	11
29205	30744	13
930	29589	13
28507	30214	13
29351	30912	13
28277	29921	13
29413	31933	13
164	28582	8
28538	30580	13
860	1322	13
12929	27823	11
13877	27931	11
29403	32280	13
12645	28061	11
27944	31432	13
135	28917	8
18458	27777	11
28518	31692	13
29022	32067	13
12929	918	11
157	28046	8
29202	32171	13
27830	31488	13
21679	27646	11
132	28628	8
28872	30706	13
27981	30776	13
102	28101	8
29459	1362	13
25587	29119	11
29076	30421	13
23945	29078	11
28641	30328	13
27712	1296	13
28607	31843	13
28317	30030	13
15047	27835	11
164	28847	8
158	27867	8
29040	30756	13
28271	29575	13
1789	1904	16
28404	30567	13
28991	29946	13
27858	31621	13
634	31093	13
161	31558	14
18080	29524	11
29196	31958	13
1742	1877	16
157	28974	8
23738	29644	11
28827	30072	13
129	27862	8
27978	31490	13
28328	29576	13
29251	31717	13
161	31852	14
28057	31312	13
27998	31184	13
161	32152	14
28629	1272	13
28099	31297	13
29522	30671	13
157	28550	8
164	27142	8
29290	30886	13
135	27407	8
18806	29062	11
153	28862	8
29129	30546	13
158	27911	8
28099	29714	13
16327	28757	11
806	30731	13
29262	30842	13
1822	1806	16
135	28613	8
27838	30324	13
135	1034	8
129	662	8
27900	29698	13
102	29424	8
27504	29711	13
29137	32054	13
164	27144	8
29158	30503	13
28645	29553	13
1800	1801	16
27840	31955	13
27775	31086	13
153	28984	8
135	28233	8
17477	29139	11
21241	27693	11
12117	1025	11
29221	32167	13
164	28384	8
29302	32282	13
158	27577	8
154	840	8
29080	30452	13
18105	28638	11
27668	1072	13
27196	28403	11
154	27579	8
18648	28213	11
161	31593	14
28196	31348	13
156	27889	8
130	28188	8
158	27931	8
135	27406	8
17763	29106	11
29034	30602	13
29227	30788	13
28664	30509	13
29054	32243	13
28258	31393	13
135	28116	8
28916	31912	13
157	28945	8
28652	31227	13
26254	28394	11
18485	29427	11
164	28362	8
115	1831	16
27883	1192	13
29401	30813	13
28419	31200	13
27785	1401	13
153	28445	8
163	28542	8
161	32299	14
21806	29307	11
29346	30396	13
20288	28014	11
14224	28997	11
153	28412	8
153	28000	8
157	29318	8
27632	31252	13
17783	27901	11
29269	30812	13
29067	30361	13
1672	1940	16
158	28931	8
28167	30166	13
18453	29332	11
29339	30972	13
18226	28779	11
29615	32333	13
164	27958	8
28032	31257	13
154	28434	8
135	28482	8
27779	978	13
154	28213	8
13702	29028	11
16325	29615	11
154	639	8
28754	31551	13
28415	29992	13
16501	29164	11
27002	28303	11
28982	31984	13
29454	32307	13
28638	30526	13
157	27773	8
18199	28873	11
24819	29379	11
28663	31440	13
154	29037	8
27975	29760	13
161	31444	14
18512	29267	11
102	29335	8
28331	29920	13
158	29248	8
27561	982	13
27853	30097	13
163	822	8
157	29452	8
21477	28484	11
27726	31374	13
153	28153	8
29515	30929	13
1040	29713	13
18600	28706	11
25131	28681	11
155	29058	8
28621	30096	13
14034	28769	11
29131	30607	13
163	28500	8
27772	29480	13
0	28523	8
28039	31230	13
135	74	8
394	1003	11
27343	73	11
163	28980	8
29459	29987	13
29427	31749	13
28245	31296	13
29309	30339	13
840	1093	13
28794	29847	13
14026	28511	11
154	27763	8
161	31436	14
28344	31419	13
29496	32286	13
29357	30889	13
27932	31163	13
27635	30839	13
27405	31013	13
28377	30061	13
27766	1383	13
28379	31513	13
13714	28157	11
157	28891	8
28140	31038	13
28962	30576	13
27579	30174	13
28233	29674	13
27634	31016	13
921	1275	13
915	1399	13
28438	30284	13
29044	31628	13
14113	28964	11
28899	30239	13
16344	27327	11
29193	30543	13
135	27894	8
18224	28888	11
29490	31918	13
18229	28256	11
28710	31215	13
29008	29973	13
16909	29247	11
29289	30855	13
28934	31974	13
153	28080	8
