2457
15493	389	0
26160	382	2
13145	382	2
26488	382	2
19523	389	0
32044	44015	4
20126	382	2
19985	392	0
17083	389	0
17004	382	2
14910	380	2
27007	389	0
18876	14399	2
13601	377	0
18403	400	0
23671	392	0
24793	389	0
22209	392	0
17251	380	2
21560	377	0
21369	400	0
22330	382	2
23508	382	2
20252	368	2
12640	382	2
16016	498	2
14633	388	0
12458	403	0
17894	382	2
15394	389	0
20452	392	0
14940	388	0
13903	400	0
27462	382	2
24118	400	0
22567	400	0
23010	403	0
21095	382	2
12199	393	0
32172	43994	4
24357	363	2
24071	396	2
1663	1714	15
27136	403	0
16657	381	2
20029	382	2
24445	389	0
15089	382	2
19303	18890	2
25744	382	2
16089	380	2
12231	382	2
27239	368	2
12914	396	2
15837	396	2
21908	389	0
24136	389	0
22499	389	0
25238	468	2
15530	539	2
24127	382	2
23565	389	0
41	400	0
23020	501	2
13633	382	2
25156	389	0
22644	392	0
31446	43994	4
22913	382	2
107	1652	15
19796	389	0
21476	381	2
20311	388	0
30775	43994	4
11994	393	0
31404	44015	4
18961	388	0
22643	382	2
21594	392	0
1669	47	15
16221	389	0
18527	382	2
21152	396	2
25907	501	2
14837	376	0
11490	185	2
16873	389	0
24145	415	2
32007	44014	4
17794	388	0
22348	382	2
12759	697	0
17806	382	2
26524	12363	2
27454	389	0
18628	396	2
15350	368	2
19455	382	2
19027	389	0
17148	382	2
13660	382	2
25141	382	2
24813	388	0
15556	382	2
39	400	0
21431	415	2
26335	389	0
24961	539	2
11590	377	0
21581	382	2
35	415	2
14566	697	0
19651	387	2
26886	392	0
15987	388	0
25164	498	2
12425	498	2
19570	15070	2
19739	382	2
16990	403	0
26653	403	0
407	382	2
24693	388	0
18154	397	0
16430	697	0
14887	381	2
16746	403	0
24080	396	2
19495	501	2
18773	382	2
20887	382	2
22936	389	0
30074	44002	4
21892	389	0
26333	748	2
22551	377	0
16325	388	0
23503	376	0
26929	377	0
16765	382	2
25756	400	0
26294	382	2
18067	697	0
12412	382	2
13050	415	2
30880	44008	4
15680	400	0
13850	393	0
20012	396	2
12448	389	0
19939	377	0
13110	382	2
14652	382	2
31320	43994	4
14875	392	0
17689	185	2
1057	44012	4
15021	389	0
23658	479	2
27378	415	2
24935	389	0
15938	389	0
15538	403	0
20112	392	0
15305	382	2
13059	382	2
16715	382	2
17849	388	0
20285	400	0
13926	387	2
13363	382	2
23179	415	2
26571	403	0
27005	444	2
26053	382	2
21831	392	0
13597	403	0
16345	380	2
614	382	2
503	482	2
12063	11379	2
17518	368	2
21946	389	0
100	1624	15
616	377	0
22712	396	2
22028	387	2
22247	389	0
18381	400	0
17820	12654	0
14680	382	2
20916	389	0
18801	392	0
26612	382	2
23721	382	2
20992	539	2
24217	382	2
18138	403	0
22877	377	0
23878	389	0
20570	381	2
14899	376	0
26842	382	2
13455	498	2
21083	388	0
32125	44015	4
31710	44007	4
24383	382	2
24777	539	2
23777	501	2
18939	501	2
32144	43954	4
14958	415	2
12194	377	0
13524	389	0
680	376	0
31067	43994	4
22105	388	0
19887	377	0
19184	389	0
14578	388	0
21841	415	2
20636	396	2
17010	389	0
18025	392	0
12678	392	0
18807	18808	2
27379	389	0
16310	415	2
14103	382	2
14881	389	0
19622	12066	2
18236	392	0
17463	382	2
1110	43994	4
26253	400	0
14864	382	2
18983	382	2
27081	400	0
22897	501	2
20423	501	2
13995	389	0
11967	382	2
26645	382	2
25356	400	0
25877	392	0
21732	389	0
12858	468	2
22750	448	2
13911	392	0
27341	501	2
26011	382	2
12459	382	2
18350	377	0
19755	388	0
17926	697	0
26174	377	0
26342	388	0
27309	376	0
24111	539	2
13399	389	0
13781	388	0
25311	389	0
14037	697	0
12800	388	0
18974	382	2
23768	382	2
31146	44007	4
27364	389	0
16057	382	2
25418	403	0
13282	380	2
14686	498	2
24837	392	0
19228	388	0
26262	382	2
21846	388	0
23949	382	2
27360	377	0
25959	382	2
14241	415	2
22920	382	2
23040	415	2
26058	389	0
17208	382	2
23670	400	0
12310	547	2
23318	400	0
21480	382	2
16751	392	0
15089	376	0
15401	403	0
26942	393	0
31790	43961	4
17866	400	0
31814	44015	4
11991	389	0
22076	748	2
11423	392	0
22380	389	0
17749	377	0
19485	382	2
24869	400	0
19820	501	2
23367	382	2
12461	498	2
16274	14399	2
26399	382	2
18238	468	2
25183	382	2
1047	44011	4
16798	387	2
26593	388	0
25837	382	2
12974	382	2
22728	403	0
18101	382	2
25593	382	2
13533	468	2
21682	539	2
14343	376	0
18079	388	0
32256	43960	4
23722	389	0
25622	377	0
25117	382	2
25610	415	2
18048	396	2
24443	368	2
25517	389	0
31595	43965	4
21120	400	0
31865	43958	4
12484	388	0
13054	382	2
22046	382	2
31531	44014	4
24674	382	2
17943	11541	2
23654	377	0
14834	388	0
14550	389	0
23389	382	2
19312	403	0
19069	403	0
26963	403	0
17435	11464	2
18079	382	2
23017	377	0
15326	382	2
19066	377	0
24565	389	0
24960	400	0
13298	392	0
22703	415	2
21293	388	0
23181	363	2
31977	44002	4
15537	400	0
15757	444	2
77	403	0
18943	11572	2
14839	382	2
25560	382	2
23288	382	2
21436	396	2
14638	392	0
21527	403	0
26015	368	2
23656	403	0
13205	360	2
23604	382	2
20890	482	2
18765	403	0
20261	382	2
16960	389	0
11902	185	2
19074	376	0
20611	403	0
24335	376	0
20454	376	0
21637	389	0
25743	382	2
25070	368	2
22727	13339	2
22091	377	0
31448	44009	4
22813	382	2
14772	377	0
17743	539	2
25822	382	2
20080	539	2
22291	388	0
21595	392	0
15420	388	0
22146	392	0
25587	403	0
14986	382	2
24186	389	0
18450	388	0
24903	368	2
17374	382	2
24418	403	0
12902	377	0
20035	392	0
17751	403	0
25063	382	2
12451	382	2
31047	43832	4
31436	43994	4
19820	389	0
16615	382	2
14690	382	2
16337	380	2
15693	382	2
17900	397	0
25348	363	2
21316	377	0
16307	389	0
27336	382	2
19272	368	2
15538	382	2
26472	482	2
21536	382	2
14695	392	0
20222	382	2
11552	382	2
22850	382	2
19989	389	0
260	389	0
23006	368	2
21083	482	2
25330	389	0
13225	382	2
23884	382	2
23835	389	0
11493	382	2
14812	377	0
20862	400	0
14115	479	2
18744	382	2
19334	392	0
13591	382	2
18487	697	0
12410	396	2
18111	382	2
21732	501	2
24718	389	0
13877	382	2
18065	697	0
21085	387	2
18603	498	2
26328	392	0
14756	382	2
989	1407	4
21365	403	0
22111	539	2
11672	185	2
18283	392	0
20634	382	2
14559	387	2
26274	382	2
11437	377	0
17932	400	0
24229	389	0
17910	377	0
11670	382	2
762	539	2
24963	382	2
22878	382	2
12277	389	0
24517	389	0
14062	400	0
21726	501	2
18176	388	0
14474	382	2
13169	400	0
20282	396	2
23674	382	2
26884	377	0
14927	415	2
23771	389	0
17431	11464	2
31320	44015	4
27132	403	0
31643	44007	4
13311	547	2
14229	13570	2
16393	380	2
19737	382	2
26757	368	2
15719	539	2
24446	382	2
19284	389	0
15501	392	0
23578	400	0
20714	389	0
27241	400	0
23644	400	0
13719	377	0
25332	392	0
18839	382	2
13801	388	0
22545	12512	2
21706	389	0
11921	380	2
13678	482	2
24835	389	0
26605	392	0
21328	382	2
26985	382	2
27259	389	0
98	1652	15
18498	382	2
18930	382	2
20497	382	2
19665	403	0
19128	392	0
20153	382	2
19423	11674	2
19487	377	0
23473	415	2
20953	389	0
26015	389	0
1060	43941	4
22644	382	2
21705	415	2
30800	44015	4
11746	185	2
15139	382	2
26255	382	2
18549	498	2
27175	389	0
20833	389	0
18201	382	2
19737	403	0
11780	185	2
22305	389	0
25326	482	2
21915	392	0
18702	382	2
20968	392	0
19982	377	0
26442	382	2
21429	382	2
13395	388	0
12876	382	2
11599	389	0
21978	388	0
22952	389	0
18241	400	0
24219	389	0
26620	382	2
15000	382	2
27341	392	0
24144	388	0
608	377	0
22375	415	2
26673	403	0
26535	388	0
20370	400	0
22118	377	0
24844	368	2
20296	393	0
22062	415	2
17907	397	0
23434	389	0
14215	704	2
27307	444	2
20556	382	2
22430	396	2
23811	368	2
26009	382	2
19367	381	2
14699	382	2
23738	415	2
26584	382	2
23219	415	2
18140	536	2
23303	389	0
18325	397	0
16755	388	0
20073	382	2
17163	368	2
12976	382	2
25045	389	0
13166	444	2
13167	415	2
16957	406	2
22419	396	2
19534	382	2
27068	406	2
21573	400	0
24191	382	2
510	389	0
25837	381	2
13213	382	2
25734	388	0
11965	380	2
31986	44014	4
20808	377	0
15723	498	2
14970	396	2
15427	472	2
23516	392	0
17698	380	2
19991	392	0
13891	377	0
19548	393	0
24092	368	2
15405	382	2
19160	382	2
24676	14897	2
18617	397	0
17689	368	2
17879	397	0
1060	44001	4
23671	415	2
32117	44001	4
13356	403	0
21660	400	0
18301	697	0
15678	382	2
25301	704	2
14393	403	0
19296	11564	2
19240	393	0
19425	400	0
24447	376	0
1978	400	0
25215	444	2
14741	382	2
18180	498	2
25036	382	2
22978	400	0
13588	377	0
15636	389	0
12679	501	2
31404	44013	4
20751	377	0
20072	382	2
26550	448	2
19887	12435	2
18091	388	0
19210	382	2
25399	382	2
12861	396	2
15740	396	2
32046	44013	4
20622	382	2
14343	382	2
16937	396	2
14029	389	0
25648	382	2
15883	382	2
14083	392	0
20952	400	0
1666	1652	15
23819	388	0
21705	382	2
17137	389	0
449	444	2
19197	11564	2
22363	388	0
641	382	2
23720	415	2
18334	536	2
22272	389	0
22524	388	0
26837	377	0
21783	392	0
16792	389	0
17360	382	2
25211	396	2
31770	44008	4
16800	185	2
22525	389	0
24123	382	2
15042	389	0
31637	43965	4
31970	43994	4
22747	393	0
20895	388	0
24504	389	0
19236	415	2
26366	539	2
23684	482	2
23334	403	0
18520	377	0
23579	382	2
20407	400	0
26935	382	2
22198	403	0
24281	377	0
22322	382	2
22411	14897	2
17586	380	2
21855	396	2
11624	382	2
18443	397	0
26855	11564	2
14618	501	2
31609	44002	4
22069	400	0
19651	388	0
19726	389	0
22781	393	0
27043	382	2
18431	382	2
16361	382	2
22897	382	2
23671	389	0
16334	400	0
23444	400	0
16048	400	0
18588	382	2
22079	403	0
16646	185	2
23715	536	2
18820	388	0
19416	382	2
13056	415	2
23267	482	2
26458	400	0
21511	382	2
23785	387	2
20151	377	0
20656	382	2
21544	382	2
15513	482	2
16009	377	0
26173	392	0
26874	400	0
17876	498	2
22188	388	0
23983	479	2
26335	382	2
26265	389	0
19705	377	0
12682	388	0
22139	403	0
22647	377	0
26739	539	2
23536	382	2
25623	389	0
20611	382	2
20666	388	0
15465	389	0
22834	382	2
22925	400	0
15755	400	0
15645	382	2
12919	396	2
15059	392	0
23881	403	0
18998	376	0
14286	397	0
15531	748	2
15822	415	2
23277	400	0
25845	388	0
12907	392	0
1091	44002	4
14097	382	2
31108	43993	4
25310	382	2
24852	377	0
25344	389	0
11843	382	2
23130	415	2
25655	415	2
11456	482	2
14675	697	0
21196	382	2
15322	403	0
21923	382	2
26065	389	0
23629	400	0
17348	482	2
32116	1407	4
16486	387	2
16414	509	2
27276	377	0
24075	415	2
18346	377	0
15480	403	0
24319	389	0
22487	388	0
19928	389	0
25377	382	2
31094	44007	4
14198	403	0
24378	388	0
24926	501	2
21301	392	0
23176	376	0
26024	388	0
24165	382	2
24716	392	0
21432	415	2
16691	382	2
18082	382	2
20373	382	2
18380	382	2
17333	382	2
25261	392	0
26585	382	2
17586	415	2
18449	403	0
31530	44002	4
26301	389	0
22464	396	2
23456	400	0
13116	12093	2
24031	382	2
27047	382	2
17307	186	2
27335	400	0
17566	12057	2
18490	403	0
21876	377	0
12732	697	0
20129	389	0
22979	388	0
22946	415	2
13609	498	2
13618	377	0
21572	388	0
11585	389	0
18270	377	0
25807	444	2
15102	382	2
25986	381	2
18053	382	2
20771	389	0
20791	382	2
20534	392	0
18328	382	2
14935	415	2
15285	377	0
26562	389	0
13818	382	2
21456	368	2
23277	382	2
12878	12568	2
18078	382	2
21869	382	2
31110	44002	4
23500	501	2
15588	444	2
13684	388	0
25241	539	2
18327	382	2
16184	382	2
25828	11506	2
16118	389	0
16745	403	0
15839	389	0
31074	44007	4
18013	382	2
26170	382	2
17515	415	2
26018	389	0
15370	382	2
16039	380	2
24351	382	2
15912	382	2
13613	382	2
24072	389	0
23102	392	0
25800	388	0
22011	388	0
26502	392	0
17215	536	2
26399	389	0
16973	377	0
12836	382	2
23285	501	2
24737	388	0
21606	382	2
18783	400	0
16571	389	0
32118	43961	4
27277	389	0
17132	392	0
466	376	0
20223	389	0
19426	389	0
32119	44002	4
19327	388	0
24101	396	2
21988	400	0
22794	382	2
17134	403	0
18158	382	2
18405	377	0
24483	393	0
24094	382	2
12175	388	0
26028	389	0
16362	382	2
24646	382	2
22013	415	2
23994	377	0
17027	392	0
21452	382	2
24894	704	2
20371	389	0
17484	415	2
20725	382	2
16313	382	2
612	382	2
25124	389	0
26229	389	0
15823	382	2
12876	389	0
20912	468	2
26279	376	0
12369	400	0
19437	382	2
25997	376	0
26451	389	0
20054	389	0
14644	387	2
714	388	0
15150	368	2
21121	389	0
17427	382	2
26659	382	2
20327	388	0
26993	377	0
22175	389	0
19371	389	0
13844	12057	2
11969	380	2
14097	392	0
14924	392	0
31543	44014	4
26841	382	2
12420	382	2
15857	393	0
16554	382	2
19219	392	0
19562	403	0
17027	501	2
14752	400	0
12199	388	0
11631	382	2
23479	539	2
24593	382	2
14204	382	2
25196	389	0
18384	382	2
22470	392	0
26753	392	0
23192	501	2
13388	397	0
21564	377	0
20355	388	0
15484	382	2
12598	396	2
23580	376	0
24478	389	0
17045	388	0
26735	400	0
20979	400	0
27428	501	2
18115	18012	2
24040	389	0
15810	377	0
31593	44002	4
24736	396	2
16550	388	0
13098	403	0
31578	44012	4
13884	388	0
24583	501	2
20162	392	0
1640	1618	15
20918	415	2
13300	400	0
11994	11996	2
12711	368	2
24772	403	0
18360	388	0
26685	393	0
17900	396	2
15291	482	2
19881	403	0
12149	11379	2
24874	377	0
11882	185	2
13686	377	0
26786	539	2
21744	400	0
24312	377	0
12394	392	0
18167	392	0
26674	382	2
16963	389	0
23753	403	0
32201	44007	4
27131	403	0
16026	388	0
13360	397	0
24962	415	2
13390	377	0
26234	400	0
12175	501	2
22614	403	0
14240	554	2
13262	382	2
454	396	2
21280	382	2
13656	400	0
12632	400	0
16049	363	2
17027	382	2
16895	13034	2
18006	697	0
12806	382	2
18212	11603	2
21732	388	0
19655	389	0
15618	377	0
22219	501	2
32107	44001	4
25439	388	0
22219	403	0
18733	389	0
19962	389	0
26166	400	0
23603	403	0
24828	389	0
13751	388	0
16045	382	2
13353	400	0
12833	400	0
13993	382	2
13904	392	0
15136	403	0
18947	400	0
15297	403	0
21871	389	0
26589	382	2
27300	393	0
15111	415	2
24883	403	0
17201	382	2
12532	387	2
20496	382	2
26220	403	0
17842	697	0
17919	403	0
18898	392	0
17239	392	0
23815	392	0
31484	44002	4
16093	400	0
20748	396	2
18575	388	0
13367	396	2
12285	392	0
18581	647	2
13901	389	0
15511	382	2
19967	382	2
20593	388	0
17608	382	2
