-0.03465418	-0.09809976	0.12064138	-0.058480043	0.19796777	0.08368053	-0.13319096	0.28302595	-0.18026458	-0.18523295	-0.08588471	-0.086876966	0.19160548	0.15691504	-0.18330567	0.114110604	0.15965672	0.13577454	-0.12822647	-0.02788309	-0.0913713	-0.06713377	-0.1351932	0.07531322	0.1212137	0.05331321	0.14008458	-0.044165142	0.07251809	-0.091263935	-0.15750554	-0.06440232	0.21587138	-0.19679306	-0.17444956	0.25703445	0.195661	0.17855567	-0.07032411	-0.12469347	0.16854255	-0.17261314	0.17714706	0.14044663	0.17100695	0.064292684	0.104298696	0.17618814	0.10824108	-0.059419263	0.037503876	-0.080836795	-0.011889106	0.13631497	0.07917536	-0.18353085	0.015558425	0.21310401	0.08303404	0.14732347	-0.13951427	0.1888944	-0.17035201	-0.13170296	0.07747491	-0.042564973	0.16259287	-0.040373445	0.106026396	0.15933004	0.23839384	-0.1340066	-0.14747287	-0.16627096	0.18816487	-0.0753018	-0.1416795	0.114350826	0.11722527	0.14614823	-0.16291714	0.052702174	0.15210812	0.069900505	-0.14964345	-0.1821896	-0.2699398	-0.058433324	0.10229788	0.08930753	-0.13328661	-0.05050687	-0.12186542	0.13799532	0.10983724	0.07928485	-0.14764364	-0.13252978	0.124268465	-0.054550298
-0.13052803	0.042016316	-0.11921092	0.014860092	-0.17733167	0.15812936	0.034073293	0.17337517	-0.118929826	0.20642361	-0.2356336	-0.16579488	0.06351705	-0.014455942	-0.124694504	0.04721499	0.11429195	0.1703347	-0.19996554	-0.040753573	0.18048583	0.11604683	-0.14509249	0.13913867	0.009147661	-0.039772376	-0.17967772	0.16212538	-0.17620519	-0.047071774	-0.18478787	0.14504954	0.1245343	0.013048035	-0.1853078	0.12810604	0.057978142	-0.12322192	0.124109305	0.10847192	-0.2593512	0.15063865	-0.1468014	0.23066579	-0.20249096	0.14805058	-0.17534594	0.14814632	0.10831063	-0.2031268	0.19281384	0.095225744	-0.101390645	0.18587095	-0.12083226	-0.049863942	0.11293091	-0.10159863	-0.1857915	0.123677336	-0.12777379	0.18683992	-0.12513109	-0.038464874	-0.09322098	0.20421119	-0.21573465	0.038286902	0.12994988	0.10161209	-0.19729784	-0.14062122	0.15437251	-0.06176758	0.08173746	0.1673508	-0.21748422	0.12284805	0.16566089	0.17928696	-0.082470424	-0.11829084	0.11702022	-0.18898207	-0.15182638	-0.08744102	-0.067058414	0.073979214	0.14578263	0.10721708	0.14561073	-0.16213588	0.13573195	0.18342005	0.017412487	-0.12381763	-0.11319196	0.26678455	-0.100830965	-0.13574658
-0.13818526	-0.0864067	-0.23931144	-0.06872504	-0.13997738	0.11301562	0.1244589	-0.11627234	-0.009759881	-0.04902171	0.26560503	0.19287369	0.13390557	-0.12389915	-0.22160171	-0.2462943	-0.13231221	0.15555175	0.06709684	0.039377358	0.23647259	0.18203478	0.24516807	0.1570746	0.23106019	0.10052886	-0.24902056	-0.10344087	0.15547451	0.13927592	-0.058307398	0.13878162	-0.19175085	0.040316567	0.067910835	-0.17936948	-0.07303575	0.11885413	0.2380661	0.19504976	-0.10369743	-0.08938832	-0.14612474	-0.124692924	-0.0800992	0.09155049	0.08094571	0.1586577	-0.092933856	0.19912845	-0.07991553	0.10362164	-0.06913302	0.15876673	-0.15714298	0.22277156	-0.061991245	-0.19853789	-0.0148180565	-0.102157265	0.041358158	-0.22742644	0.077170156	0.24522549	-0.06377911	-0.02948683	-0.17700401	0.17303427	0.12101354	-0.086850785	-0.1494708	-0.22007567	-0.037766997	0.086866304	-0.081816725	-0.014685602	-0.18621671	-0.1324828	0.18155487	-0.13490488	0.15029146	-0.17651407	-0.12364507	-0.02116521	0.21630596	0.19230054	0.07787622	-0.048278015	0.15041457	-0.0553391	0.23462844	0.06967989	0.27079758	0.13056941	-0.08404235	-0.022875678	0.09460731	0.039042078	-0.0131439045	-0.11341287
0.021839645	0.20765802	-0.16642734	0.26082554	0.31188974	0.28821328	-0.010729769	0.26333514	-0.16236736	0.0993069	0.07841119	0.063190155	0.0048476476	-0.10875632	0.045010995	-0.27322227	0.03725479	0.27616623	-0.012773518	0.08995344	0.22628103	0.083750315	0.059057176	2.372067e-05	0.047337335	-0.05204909	-0.2611314	0.091100894	-0.05866991	0.054282438	-0.087819524	0.032352835	-0.07822964	-0.048485175	-0.13560598	0.1914893	-0.05162733	0.08005006	0.029217407	-0.08283004	0.10638762	0.055263147	0.17631169	-0.07551455	-0.11801477	-0.08088718	-0.14283979	0.11002968	0.2834949	0.030194879	-0.124904156	0.18985106	0.1498024	-0.16774184	-0.24311158	-0.080381475	0.110450186	0.08325129	0.1533048	-0.012733528	-0.014228953	0.103165686	-0.20341758	0.030611757	-0.21804354	-0.2590657	-0.039094515	0.27837038	0.03217579	0.18521678	0.060357787	-0.08081665	0.04440426	-0.030996747	-0.035587754	0.24886285	0.24924459	-0.23466927	0.10692846	-0.15275633	0.050959576	-0.06505277	0.09026729	0.04810007	0.094598725	0.16351366	-0.18767668	-0.2372208	0.2470969	-0.22440033	0.014030185	0.0919662	0.27104035	-0.20247248	-0.2418408	0.09579386	-0.07591422	-0.1910943	0.010838436	0.07276187
0.019476667	0.04994653	0.1975761	-0.019457724	-0.13929851	0.1164646	0.025163922	0.13328178	0.07353381	-0.028660936	-0.061858524	0.08205894	0.07815973	-0.05903525	-0.020572493	0.07402445	0.20144406	-0.17468333	-0.13512555	0.10384961	0.0075664534	-0.16050316	-0.12070988	0.16876447	0.027871221	-0.03192359	0.021771146	0.109438285	0.12752965	0.16349792	-0.13777226	0.010942197	0.1417936	0.10439279	-0.16076191	-0.03758108	-0.12301734	0.15497668	-0.10588797	-0.17983878	0.0038719024	0.19348684	0.13604441	-0.026758801	0.17139845	0.04079333	-0.09508025	-0.28688288	0.07473514	-0.013310444	-0.1838384	0.072239585	0.2044324	-0.20782512	-0.08521657	0.22154698	0.23568426	0.07233724	0.263188	-0.11621468	0.032267444	0.14094283	-0.13407274	0.12721597	-0.10848623	0.10061761	0.24745913	-0.12766264	0.06300629	-0.21717061	-0.12051576	-0.07687886	-0.24200602	-0.2185729	-0.26774827	0.27431577	-0.06650788	-0.048488233	0.21167254	-0.034093633	-0.17340808	0.12619035	0.032335445	0.17064755	-0.0076975934	0.21799694	0.07222831	0.08960771	-0.10966033	-0.229504	0.1521078	-0.057394255	-0.2387643	0.04026614	0.10269121	-0.17690648	-0.15917468	-0.032229967	-0.09920421	-0.07119994
-0.053417426	-0.023333687	0.0014741872	0.10537847	-0.03746661	-0.1805936	-0.1317001	0.029787231	0.1104954	0.08909901	0.12718163	-0.07916387	-0.026038343	-0.15789917	0.073341265	0.13895443	0.21648352	0.00053058367	-0.117574975	0.02476982	0.08056774	0.1912114	0.16010998	0.17722349	-0.037520558	0.021835115	-0.27165565	0.07705104	0.048659585	0.114369646	-0.1473895	0.13329586	0.06906686	0.14557908	-0.07592195	-0.19543669	-0.20601568	0.08771147	-0.068772085	0.17326568	-0.077821836	0.21481112	0.0677027	-0.05116823	0.005205799	0.09065878	0.073183216	-0.25314164	-0.0861402	0.13515517	-0.1872876	-0.04226666	-0.061229747	-0.18620664	0.0063948473	-0.15798879	0.2122063	0.121248074	-0.08217899	0.1013778	0.04176904	0.01100164	-0.056014065	-0.061281726	0.023719488	0.022643687	-0.04671385	0.1741449	0.123177454	0.012153729	-0.15558101	0.06298845	0.03264832	0.043662455	-0.18433732	0.09026757	-0.035849363	0.09160159	-0.06096213	0.18002221	0.067594595	-0.056306846	0.26140228	0.054306064	-0.043555133	0.09373302	0.14881696	0.15537794	-0.044640653	0.03383724	-0.20294063	0.012061293	0.07410052	-0.1291972	-0.108752735	0.097996354	-0.07888911	-0.12730604	0.0800932	-0.0020275102
0.1605102	-0.15835351	0.25187442	-0.23612814	0.005759858	-0.13717361	0.034373596	-0.060688876	-0.041200913	0.109393485	-0.14171878	-0.1378274	0.076415226	-0.1383838	-0.12182801	-0.078730434	-0.15729766	0.068177365	-0.0011597563	-0.12574516	0.13526449	0.013982956	0.13001543	0.048650067	-0.16650984	0.14557421	0.2418708	-0.20395415	0.24167356	0.14136256	0.0098032495	-0.18295327	-0.15734267	0.040216	-0.07745336	0.046102293	-0.12175465	0.20575912	0.14578371	-0.17745535	-0.19253793	0.0040855817	0.10801522	-0.17991063	-0.056678418	-0.020261548	-0.044417012	0.036843963	-0.113279894	0.008547201	0.06316486	0.1593249	-0.02686166	-0.055664755	0.101040706	0.26603118	0.25217628	0.11130303	0.088315256	-0.043856118	0.083667055	0.18588114	-0.031235795	0.1723429	0.23344992	-0.15915179	0.012881282	0.08729264	-0.012809826	0.032592006	-0.051228926	-0.0029042175	-0.16078845	0.18722464	-0.2197708	-0.009085531	0.12665603	-0.12713277	-0.07996196	0.040992863	0.1724311	0.24849224	0.08637683	-0.05948478	-0.024787841	0.21191339	-0.1486487	0.12597224	0.05530986	-0.21505223	0.21777174	0.0032140296	0.21193977	0.056982655	0.18195747	0.08367276	-0.14312632	-0.15156305	-0.06392174	-0.19455513
-0.0889297	-0.1737315	0.12601428	0.077033006	-0.19366293	0.18152824	-0.07351782	0.17765597	0.21598338	-0.21246979	0.092445984	0.14115004	0.17631301	0.0062230574	0.20300552	0.14096819	0.18735237	0.09638755	-0.08972998	-0.052193947	0.030079914	0.033104204	-0.096118025	0.07126036	0.13783307	-0.1116224	0.06656295	0.1390003	0.2163091	0.09108326	0.013921596	-0.18048945	-0.029663922	-0.1531898	-0.15795739	-0.10251891	0.10218049	-0.10283749	-0.16163097	0.092438854	-0.19683471	-0.05171677	-0.12522896	-0.15003812	0.06886937	0.16917387	-0.13852957	-0.04049382	-0.1923358	0.15741023	-0.19780657	0.05039767	-0.01945793	-0.10832531	-0.058864452	0.16365886	-0.06160361	-0.14338106	-0.07712735	-0.17537023	-0.20459898	-0.09104445	0.2148009	-0.16518787	-0.0786019	-0.16976842	-0.07356366	-0.037712973	0.0456449	0.060005013	-0.07304839	-0.03340634	0.11027801	-0.17295739	0.03592874	0.05620758	-0.15495422	0.14375307	-0.00011601234	0.027876485	0.19205621	0.2420953	0.11919961	0.094078064	-0.15048325	-0.15254633	-0.036276992	0.11453511	-0.11136706	-0.14294079	0.2219729	0.16276458	0.2133578	-0.11609249	-0.08484013	0.09714639	-0.22641382	0.1009836	0.07637483	0.06763583
0.15137877	-0.1737862	0.019525735	0.1293822	0.18648061	-0.21575166	-0.19081618	0.08495214	0.061539937	-0.042107135	-0.10708836	0.101152964	0.1541182	-0.04737895	-0.1737562	-0.18667619	-0.16764814	0.005505624	0.023140343	-0.12256757	0.029914752	0.066043146	0.009411816	-0.12173075	0.0830785	-0.18624386	0.121948704	-0.040768437	-0.0963493	0.025674561	0.26579502	-0.016008371	0.04960912	-0.16359808	0.053843636	-0.20788571	-0.077099465	-0.09290314	-0.028289063	0.16045193	-0.13656116	-0.21086973	-0.15426266	0.1106721	-0.06514201	-0.14898388	0.06667204	0.21120374	0.09718724	0.11880755	0.1648895	0.13387485	0.015261937	-0.16021182	0.06710371	0.081311636	-0.17058258	-0.12645532	0.055172727	0.0963437	-0.005437648	0.09033767	-0.012059313	-0.16815439	-0.14648896	0.08818706	-0.11037544	0.17986278	0.059289504	0.0912313	-0.16761719	0.010947847	0.23079738	-0.1574633	-0.031512223	0.02196447	-0.14536656	-0.117580935	0.033607814	0.11683063	-0.17175326	-0.19107084	-0.024008472	0.061413206	-0.11408641	-0.19239573	0.14341025	-0.104707815	0.1698237	-0.052884474	-0.09607141	0.04370702	0.117209814	-0.23764212	0.06049574	-0.022893127	-0.0637923	-0.15961678	-0.012294367	-0.09154436
-0.12807947	-0.023829492	0.11007785	-0.101831354	-0.27204022	0.047053996	-0.0669132	-0.031134363	0.20543471	0.06279405	-0.05506534	0.008956053	-0.16341831	-0.0630986	-0.051112797	0.20794661	0.06784975	-0.28565443	-0.023287304	0.009565843	0.018565096	-0.1606109	-0.05463146	0.0074694143	-0.20602775	0.010904332	0.31904805	-0.3022848	-0.024654886	0.13045253	-0.118920416	-0.04769554	-0.13338748	0.20316619	-0.10484197	0.14709216	0.064647034	-0.03708884	-0.16093402	-0.026766563	-0.2790125	0.06727849	0.04829245	0.07853723	0.046987783	-0.043091062	-0.0518747	-0.096850485	-0.19637246	-0.008951616	0.06281483	-0.10365341	0.17316245	-0.041013647	0.05934848	-0.013663078	-0.05025774	-0.10055799	0.0027049808	-0.23230939	0.06692601	0.24734367	0.06880426	-0.09672842	-0.0477367	-0.041042373	0.1719046	-0.24387762	0.026693521	-0.10621614	0.103063144	0.030274292	0.015167817	0.17140475	-0.24169047	0.24227424	0.00570987	-0.08023926	0.17497467	-0.0238659	0.1262695	0.24362478	-0.035448335	0.12803677	-0.062393367	-0.021084446	0.053970434	0.06837296	-0.07967121	-0.1067798	-0.020372957	-0.050376598	0.06868377	0.087806895	0.18030396	0.04336559	0.06360346	0.29101726	0.058591012	0.0027965205
